# TimeStamp   : 2020-02-23 22:31:18
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>1</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>    
#     </Input>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
       28,  -2990.00,   -106.79,      0.69,     -0.47,     -0.15,      0.00,           1,           0,           8,           2,           0,          48,           0,           3,           0, 
       29,  -2910.00,   -100.34,      0.72,     -0.40,     -0.12,      0.00,           1,           0,           8,           2,           0,          48,           0,           2,           0, 
        4,  -1030.00,   -257.50,      0.41,     -0.59,     -0.44,      0.00,           1,           0,           7,           1,           0,          22,           0,           5,           0, 
        2,  -1990.00,   -995.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,          22,           0,           5,           0, 
       23,   1140.00,     49.57,      1.15,      0.20,      0.07,      0.00,           1,           0,           8,           2,           0,          47,           0,           5,           0, 
       28,   3250.00,    116.07,      1.41,      0.67,      0.21,      0.00,           1,           0,           8,           2,           0,          47,           0,           4,           0, 
       13,   2970.00,    228.46,      1.99,      1.83,      0.46,      0.00,           1,           0,           6,           1,           0,          12,           0,           4,           0, 
        9,   2910.00,    323.33,      2.94,      2.77,      1.08,      0.00,           1,           0,           4,           1,           0,          12,           0,           4,           0, 
        2,    980.00,    490.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           1,           1,           0,          21,           0,           5,           0, 
       13,   3080.00,    236.92,      2.08,      1.86,      0.33,      0.00,           1,           0,           5,           1,           0,          12,           0,           4,           0, 
        5,   2950.00,    590.00,      3.12,      2.12,      0.85,      0.00,           1,           0,           2,           1,           0,          12,           0,           4,           0, 
       15,   5450.00,    363.33,      3.34,      3.49,      1.09,      0.00,           1,           0,           3,           1,           0,          12,           0,           4,           0, 
       16,   5510.00,    344.38,      3.32,      3.60,      0.87,      0.00,           1,           0,           1,           1,           0,          12,           0,           4,           0, 
       16,   3630.00,    226.87,      3.11,      3.24,      0.79,      0.00,           1,           0,           7,           1,           0,          12,           0,           3,           0, 
        5,    320.00,     64.00,      2.00,      1.07,      0.40,      0.00,           1,           0,           8,           1,           0,          12,           0,           3,           0, 
       23,   6710.00,    291.74,      2.90,      4.90,      0.74,      0.00,           1,           0,           4,           1,           0,          12,           0,           3,           0, 
       24,  -3940.00,   -164.17,      0.66,     -0.76,     -0.17,      0.00,           1,           0,           1,           1,           0,          23,           0,           3,           0, 
       28,   2530.00,     90.36,      1.23,      0.78,      0.09,      0.00,           1,           0,           3,           1,           0,          23,           0,           3,           0, 
       19,  -8410.00,   -442.63,      0.33,     -0.83,     -0.35,      0.00,           1,           0,           8,           1,           0,          23,           0,           2,           0, 
       18,     60.00,      3.33,      1.02,      0.02,      0.01,      0.00,           1,           0,           8,           2,           0,          12,           0,           1,           0, 
       12,  -3600.00,   -300.00,      0.55,     -0.73,     -0.26,      0.00,           1,           0,           2,           1,           0,          23,           0,           3,           0, 
        7,     50.00,      7.14,      1.01,      0.02,      0.00,      0.00,           1,           0,           4,           1,           0,          23,           0,           3,           0, 
       29,   2330.00,     80.34,      1.69,      1.43,      0.24,      0.00,           1,           0,           8,           2,           0,          46,           0,           5,           0, 
        9,   -440.00,    -48.89,      0.76,     -0.28,     -0.11,      0.00,           1,           0,           8,           1,           0,          12,           0,           2,           0, 
        3,  -1060.00,   -353.33,      0.61,     -0.39,     -0.13,      0.00,           1,           0,           1,           1,           0,          23,           0,           4,           0, 
        3,   -990.00,   -330.00,      0.64,     -0.36,     -0.12,      0.00,           1,           0,           3,           1,           0,          23,           0,           4,           0, 
        2,  -2050.00,  -1025.00,      0.08,     -0.92,     -0.46,      0.00,           1,           0,           8,           1,           0,          23,           0,           3,           0, 
       11,    350.00,     31.82,      1.07,      0.11,      0.02,      0.00,           1,           0,           7,           1,           0,          23,           0,           3,           0, 
        2,   1700.00,    850.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          23,           0,           4,           0, 
        2,  -1870.00,   -935.00,      0.32,     -0.68,     -0.34,      0.00,           1,           0,           4,           1,           0,          23,           0,           4,           0, 
        4,  -3180.00,   -795.00,      0.32,     -0.96,     -0.34,      0.00,           1,           0,           6,           1,           0,          23,           0,           4,           0, 
        4,  -3160.00,   -790.00,      0.31,     -0.97,     -0.35,      0.00,           1,           0,           5,           1,           0,          23,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           1,           1,           0,          23,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           3,           1,           0,          23,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          23,           0,           4,           0, 
        1,  -2730.00,  -2730.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           7,           1,           0,          23,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          23,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           4,           1,           0,          23,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           6,           1,           0,          23,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           5,           1,           0,          23,           0,           5,           0, 
       16,    230.00,     14.38,      1.09,      0.09,      0.03,      0.00,           1,           0,           8,           2,           0,          12,           0,           2,           0, 
       12,   1440.00,    120.00,      1.82,      1.04,      0.34,      0.00,           1,           0,           8,           1,           0,          12,           0,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          23,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          23,           0,           5,           0, 
       16,   -670.00,    -41.87,      0.78,     -0.23,     -0.10,      0.00,           1,           0,           8,           2,           0,          12,           0,           3,           0, 
        3,   -420.00,   -140.00,      0.63,     -0.37,     -0.24,      0.00,           1,           0,           7,           1,           0,          11,           0,           5,           0, 
       15,   -800.00,    -53.33,      0.69,     -0.34,     -0.17,      0.00,           1,           0,           8,           2,           0,          12,           0,           4,           0, 
        1,  -1000.00,  -1000.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,          11,           0,           5,           0, 
       12,   -550.00,    -45.83,      0.73,     -0.42,     -0.15,      0.00,           1,           0,           8,           2,           0,          12,           0,           5,           0, 
        5,    480.00,     96.00,      1.33,      0.33,      0.20,      0.00,           1,           0,           6,           1,           0,          11,           0,           5,           0, 
        3,    380.00,    126.67,      1.35,      0.35,      0.23,      0.00,           1,           0,           4,           1,           0,          11,           0,           5,           0, 
        1,   1730.00,   1730.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          11,           0,           5,           0, 
        5,    690.00,    138.00,      1.54,      0.54,      0.32,      0.00,           1,           0,           5,           1,           0,          11,           0,           5,           0, 
       13,  -4320.00,   -332.31,      0.29,     -1.00,     -0.49,      0.00,           1,           0,           8,           2,           0,          45,           0,           5,           0, 
        4,   1220.00,    305.00,      2.58,      1.58,      0.40,      0.00,           1,           0,           3,           1,           0,          11,           0,           5,           0, 
        4,   1930.00,    482.50,      3.61,      2.61,      0.65,      0.00,           1,           0,           1,           1,           0,          11,           0,           5,           0, 
       18,   -710.00,    -39.44,      0.88,     -0.16,     -0.04,      0.00,           1,           0,           7,           1,           0,          11,           0,           4,           0, 
       22,    510.00,     23.18,      1.13,      0.17,      0.08,      0.00,           1,           0,           6,           1,           0,          21,           0,           4,           0, 
       10,     30.00,      3.00,      1.02,      0.03,      0.01,      0.00,           1,           0,           8,           1,           0,          11,           0,           4,           0, 
       11,   -990.00,    -90.00,      0.83,     -0.34,     -0.13,      0.00,           1,           0,           2,           1,           0,          11,           0,           4,           0, 
       21,   -500.00,    -23.81,      0.92,     -0.18,     -0.04,      0.00,           1,           0,           4,           1,           0,          11,           0,           4,           0, 
       25,   -320.00,    -12.80,      0.93,     -0.09,     -0.04,      0.00,           1,           0,           5,           1,           0,          21,           0,           4,           0, 
        4,  -4120.00,  -1030.00,      0.03,     -1.00,     -0.73,      0.00,           1,           0,           8,           2,           0,           4,           0,           5,           0, 
       25, -10080.00,   -403.20,      0.38,     -0.98,     -0.35,      0.00,           1,           0,           7,           2,           0,           4,           0,           5,           0, 
       21,   1940.00,     92.38,      1.31,      0.67,      0.16,      0.00,           1,           0,           1,           1,           0,          24,           0,           4,           0, 
       28,   1470.00,     52.50,      1.20,      0.41,      0.09,      0.00,           1,           0,           3,           1,           0,          24,           0,           4,           0, 
        3,  -1040.00,   -346.67,      0.41,     -0.59,     -0.39,      0.00,           1,           0,           7,           1,           0,          10,           0,           5,           0, 
        1,  -1390.00,  -1390.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,          10,           0,           5,           0, 
        6,   -400.00,    -66.67,      0.89,     -0.19,     -0.06,      0.00,           1,           0,           2,           1,           0,          24,           0,           4,           0, 
       20,    800.00,     40.00,      1.12,      0.29,      0.05,      0.00,           1,           0,           4,           1,           0,          24,           0,           4,           0, 
        9,  -2540.00,   -282.22,      0.45,     -0.78,     -0.36,      0.00,           1,           0,           4,           1,           0,          21,           0,           4,           0, 
        2,   3420.00,   1710.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          21,           0,           4,           0, 
        4,   -670.00,   -167.50,      0.54,     -0.46,     -0.34,      0.00,           1,           0,           1,           1,           0,          24,           0,           5,           0, 
        4,  -1410.00,   -352.50,      0.07,     -0.93,     -0.70,      0.00,           1,           0,           3,           1,           0,          24,           0,           5,           0, 
       14,   1920.00,    137.14,      1.43,      0.46,      0.12,      0.00,           1,           0,           7,           1,           0,          24,           0,           4,           0, 
        8,   2680.00,    335.00,      2.51,      1.51,      0.38,      0.00,           1,           0,           8,           1,           0,          24,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          24,           0,           5,           0, 
        3,  -2020.00,   -673.33,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           4,           1,           0,          24,           0,           5,           0, 
        5,  -1470.00,   -294.00,      0.12,     -0.88,     -0.70,      0.00,           1,           0,           6,           1,           0,          24,           0,           5,           0, 
        5,   -920.00,   -184.00,      0.26,     -0.74,     -0.30,      0.00,           1,           0,           5,           1,           0,          24,           0,           5,           0, 
       18,    130.00,      7.22,      1.04,      0.06,      0.01,      0.00,           1,           0,           7,           1,           0,          21,           0,           3,           0, 
        7,  -2050.00,   -292.86,      0.31,     -0.69,     -0.39,      0.00,           1,           0,           8,           1,           0,          21,           0,           3,           0, 
       24,   -500.00,    -20.83,      0.91,     -0.16,     -0.06,      0.00,           1,           0,           3,           1,           0,          21,           0,           4,           0, 
        2,  -1990.00,   -995.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,          24,           0,           5,           0, 
        2,  -1380.00,   -690.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           7,           1,           0,          24,           0,           5,           0, 
       24,   -640.00,    -26.67,      0.88,     -0.19,     -0.07,      0.00,           1,           0,           1,           1,           0,          21,           0,           4,           0, 
        6,  -3550.00,   -591.67,      0.12,     -1.00,     -0.59,      0.00,           1,           0,           8,           2,           0,           4,           0,           4,           0, 
        7,  -1370.00,   -195.71,      0.55,     -0.45,     -0.32,      0.00,           1,           0,           6,           1,           0,          10,           0,           5,           0, 
        1,    390.00,    390.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          10,           0,           5,           0, 
       20,  -6330.00,   -316.50,      0.30,     -0.96,     -0.42,      0.00,           1,           0,           8,           1,           0,          21,           0,           2,           0, 
        7,  -1390.00,   -198.57,      0.55,     -0.47,     -0.32,      0.00,           1,           0,           5,           1,           0,          10,           0,           5,           0, 
       16,  -6160.00,   -385.00,      0.47,     -1.00,     -0.39,      0.00,           1,           0,           4,           2,           0,           4,           0,           5,           0, 
       10,  -7130.00,   -713.00,      0.08,     -1.00,     -0.64,      0.00,           1,           0,           8,           2,           0,           4,           0,           3,           0, 
       29,  -1550.00,    -53.45,      0.80,     -0.43,     -0.09,      0.00,           1,           0,           8,           1,           0,          21,           0,           1,           0, 
        4,   -350.00,    -87.50,      0.81,     -0.19,     -0.14,      0.00,           1,           0,           4,           1,           0,          10,           0,           5,           0, 
        5,    370.00,     74.00,      1.24,      0.25,      0.09,      0.00,           1,           0,           3,           1,           0,          10,           0,           5,           0, 
        3,  -1760.00,   -586.67,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           7,           1,           0,          20,           0,           5,           0, 
        2,  -1990.00,   -995.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,          20,           0,           5,           0, 
        6,   1040.00,    173.33,      1.67,      0.70,      0.22,      0.00,           1,           0,           1,           1,           0,          10,           0,           5,           0, 
       21,   2220.00,    105.71,      1.60,      1.15,      0.14,      0.00,           1,           0,           7,           1,           0,          10,           0,           4,           0, 
        4,  -1640.00,   -410.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           6,           1,           0,          20,           0,           5,           0, 
        4,  -1230.00,   -307.50,      0.04,     -0.99,     -0.72,      0.00,           1,           0,           5,           1,           0,          20,           0,           5,           0, 
        3,  -2090.00,   -696.67,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           4,           1,           0,          20,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          20,           0,           5,           0, 
       15,   4930.00,    328.67,      3.48,      3.24,      0.66,      0.00,           1,           0,           7,           1,           0,          20,           0,           4,           0, 
        3,  -1310.00,   -436.67,      0.05,     -0.95,     -0.63,      0.00,           1,           0,           3,           1,           0,          20,           0,           5,           0, 
        9,   2300.00,    255.56,      2.04,      1.67,      0.58,      0.00,           1,           0,           2,           1,           0,          25,           0,           4,           0, 
       18,    830.00,     46.11,      1.49,      0.97,      0.25,      0.00,           1,           0,           8,           1,           0,          25,           0,           3,           0, 
        9,   2700.00,    300.00,      2.34,      1.53,      0.45,      0.00,           1,           0,           8,           1,           0,          20,           0,           4,           0, 
       12,   2530.00,    210.83,      2.59,      2.34,      0.80,      0.00,           1,           0,           4,           1,           0,          25,           0,           4,           0, 
       26,   4890.00,    188.08,      2.83,      2.83,      0.99,      0.00,           1,           0,           6,           1,           0,          25,           0,           4,           0, 
       27,   2820.00,    104.44,      1.65,      1.18,      0.34,      0.00,           1,           0,           5,           1,           0,          25,           0,           4,           0, 
        3,   2050.00,    683.33,      0.00,      0.00,      0.00,      0.00,           1,           0,           1,           1,           0,          25,           0,           5,           0, 
        3,   2090.00,    696.67,      0.00,      0.00,      0.00,      0.00,           1,           0,           3,           1,           0,          25,           0,           5,           0, 
        1,   1730.00,   1730.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          25,           0,           5,           0, 
        6,   -510.00,    -85.00,      0.54,     -0.65,     -0.23,      0.00,           1,           0,           8,           1,           0,          25,           0,           4,           0, 
       11,    930.00,     84.55,      1.38,      0.51,      0.14,      0.00,           1,           0,           7,           1,           0,          25,           0,           4,           0, 
        2,   1250.00,    625.00,      6.43,      5.43,      2.72,      0.00,           1,           0,           4,           1,           0,          25,           0,           5,           0, 
        3,   1760.00,    586.67,      0.00,      0.00,      0.00,      0.00,           1,           0,           6,           1,           0,          25,           0,           5,           0, 
        3,   1590.00,    530.00,     13.23,     17.67,      8.15,      0.00,           1,           0,           5,           1,           0,          25,           0,           5,           0, 
        3,  -1280.00,   -426.67,      0.05,     -0.95,     -0.63,      0.00,           1,           0,           1,           1,           0,          20,           0,           5,           0, 
       26,   8070.00,    310.38,      2.55,      2.73,      0.71,      0.00,           1,           0,           5,           1,           0,          20,           0,           4,           0, 
       22,  10780.00,    490.00,      8.43,     12.39,      2.70,      0.00,           1,           0,           6,           1,           0,          20,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          25,           0,           5,           0, 
        2,    350.00,    175.00,      1.92,      0.92,      0.46,      0.00,           1,           0,           7,           1,           0,          25,           0,           5,           0, 
       13,   4580.00,    352.31,      3.50,      3.85,      0.58,      0.00,           1,           0,           4,           1,           0,          20,           0,           4,           0, 
        6,  -2220.00,   -370.00,      0.40,     -0.60,     -0.40,      0.00,           1,           0,           2,           1,           0,          20,           0,           4,           0, 
       26,   6900.00,    265.38,      3.58,      6.11,      0.89,      0.00,           1,           0,           3,           1,           0,          20,           0,           4,           0, 
       13,   -900.00,    -69.23,      0.71,     -0.33,     -0.15,      0.00,           1,           0,           8,           1,           0,          10,           0,           4,           0, 
       20,   5610.00,    280.50,      3.35,      4.71,      0.94,      0.00,           1,           0,           1,           1,           0,          20,           0,           4,           0, 
       13,  -6940.00,   -533.85,      0.10,     -1.00,     -0.69,      0.00,           1,           0,           8,           2,           0,           4,           0,           2,           0, 
       11,  -2200.00,   -200.00,      0.58,     -0.80,     -0.23,      0.00,           1,           0,           2,           1,           0,          10,           0,           4,           0, 
       27,   1640.00,     60.74,      1.34,      0.61,      0.15,      0.00,           1,           0,           4,           1,           0,          10,           0,           4,           0, 
       14,  -7080.00,   -505.71,      0.11,     -1.00,     -0.70,      0.00,           1,           0,           8,           2,           0,           4,           0,           1,           0, 
       24,    230.00,      9.58,      1.07,      0.10,      0.04,      0.00,           1,           0,           8,           1,           0,          13,           0,           3,           0, 
        1,   -990.00,   -990.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,           9,           0,           5,           0, 
        3,   -310.00,   -103.33,      0.70,     -0.30,     -0.20,      0.00,           1,           0,           7,           1,           0,           9,           0,           5,           0, 
        5,  -1180.00,   -236.00,      0.22,     -0.78,     -0.63,      0.00,           1,           0,           2,           1,           0,          13,           0,           4,           0, 
        7,    840.00,    120.00,      1.76,      0.80,      0.54,      0.00,           1,           0,           6,           1,           0,           9,           0,           5,           0, 
       17,  -1800.00,   -105.88,      0.58,     -0.74,     -0.25,      0.00,           1,           0,           4,           1,           0,          13,           0,           4,           0, 
        1,    120.00,    120.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,           9,           0,           5,           0, 
        5,  -1830.00,   -366.00,      0.25,     -0.83,     -0.45,      0.00,           1,           0,           8,           1,           0,          13,           0,           4,           0, 
        4,   -100.00,    -25.00,      0.93,     -0.07,     -0.05,      0.00,           1,           0,           4,           1,           0,           9,           0,           5,           0, 
        7,   1050.00,    150.00,      2.08,      1.27,      0.62,      0.00,           1,           0,           5,           1,           0,           9,           0,           5,           0, 
        6,   1450.00,    241.67,      2.93,      2.13,      0.64,      0.00,           1,           0,           3,           1,           0,           9,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          19,           0,           5,           0, 
       10,   1510.00,    151.00,      1.50,      0.70,      0.30,      0.00,           1,           0,           2,           1,           0,          26,           0,           4,           0, 
       17,   2780.00,    163.53,      3.34,      5.15,      0.96,      0.00,           1,           0,           8,           1,           0,          26,           0,           3,           0, 
       15,   1710.00,    114.00,      1.23,      0.43,      0.05,      0.00,           1,           0,           8,           2,           0,          44,           0,           5,           0, 
       13,   3120.00,    240.00,      2.90,      2.89,      0.88,      0.00,           1,           0,           4,           1,           0,          26,           0,           4,           0, 
       27,   5930.00,    219.63,      3.21,      3.43,      1.23,      0.00,           1,           0,           6,           1,           0,          26,           0,           4,           0, 
       28,   4040.00,    144.29,      1.93,      2.22,      0.47,      0.00,           1,           0,           5,           1,           0,          26,           0,           4,           0, 
        3,   2050.00,    683.33,      0.00,      0.00,      0.00,      0.00,           1,           0,           1,           1,           0,          26,           0,           5,           0, 
        3,   2090.00,    696.67,      0.00,      0.00,      0.00,      0.00,           1,           0,           3,           1,           0,          26,           0,           5,           0, 
        1,   1730.00,   1730.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          26,           0,           5,           0, 
        7,    -60.00,     -8.57,      0.95,     -0.08,     -0.02,      0.00,           1,           0,           8,           1,           0,          26,           0,           4,           0, 
       12,   1780.00,    148.33,      1.73,      0.97,      0.24,      0.00,           1,           0,           7,           1,           0,          26,           0,           4,           0, 
        2,   1250.00,    625.00,      6.43,      5.43,      2.72,      0.00,           1,           0,           4,           1,           0,          26,           0,           5,           0, 
        4,    870.00,    217.50,      1.98,      0.98,      0.49,      0.00,           1,           0,           6,           1,           0,          26,           0,           5,           0, 
        4,    840.00,    210.00,      1.95,      1.06,      0.72,      0.00,           1,           0,           5,           1,           0,          26,           0,           5,           0, 
       27,  -2190.00,    -81.11,      0.84,     -0.41,     -0.07,      0.00,           1,           0,           7,           2,           0,          44,           0,           5,           0, 
       20,  -1590.00,    -79.50,      0.85,     -0.30,     -0.06,      0.00,           1,           0,           8,           2,           0,          44,           0,           4,           0, 
       23,  -3400.00,   -147.83,      0.73,     -0.69,     -0.12,      0.00,           1,           0,           8,           2,           0,          44,           0,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          26,           0,           5,           0, 
        2,    350.00,    175.00,      1.92,      0.92,      0.46,      0.00,           1,           0,           7,           1,           0,          26,           0,           5,           0, 
       11,    240.00,     21.82,      1.14,      0.16,      0.04,      0.00,           1,           0,           7,           1,           0,          13,           0,           4,           0, 
       23,  -2870.00,   -124.78,      0.77,     -0.60,     -0.10,      0.00,           1,           0,           8,           2,           0,          44,           0,           2,           0, 
        7,   1380.00,    197.14,      1.94,      0.99,      0.40,      0.00,           1,           0,           1,           1,           0,           9,           0,           5,           0, 
       28,   1090.00,     38.93,      1.09,      0.21,      0.03,      0.00,           1,           0,           4,           2,           0,          44,           0,           5,           0, 
       21,   4220.00,    200.95,      3.36,      3.17,      0.56,      0.00,           1,           0,           7,           1,           0,           9,           0,           4,           0, 
       23,  -2610.00,   -113.48,      0.79,     -0.55,     -0.09,      0.00,           1,           0,           8,           2,           0,          44,           0,           1,           0, 
       12,   -490.00,    -40.83,      0.78,     -0.27,     -0.09,      0.00,           1,           0,           8,           1,           0,           9,           0,           4,           0, 
       29,   9960.00,    343.45,      2.24,      1.84,      0.30,      0.00,           1,           0,           2,           2,           0,          44,           0,           5,           0, 
        9,    460.00,     51.11,      1.12,      0.21,      0.06,      0.00,           1,           0,           2,           1,           0,           9,           0,           4,           0, 
       15,   1900.00,    126.67,      1.33,      0.68,      0.18,      0.00,           1,           0,           2,           1,           0,           0,           0,           4,           0, 
       25,   2850.00,    114.00,      1.41,      0.57,      0.13,      0.00,           1,           0,           7,           1,           0,           0,           0,           4,           0, 
       14,   2170.00,    155.00,      1.75,      0.85,      0.27,      0.00,           1,           0,           8,           1,           0,           0,           0,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          19,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           2,           0,          43,           0,           5,           0, 
       26,   3560.00,    136.92,      1.80,      2.99,      0.34,      0.00,           1,           0,           4,           1,           0,           9,           0,           4,           0, 
        1,     70.00,     70.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           1,           1,           0,          13,           0,           5,           0, 
        3,   -320.00,   -106.67,      0.70,     -0.30,     -0.20,      0.00,           1,           0,           7,           1,           0,           8,           0,           5,           0, 
        1,    150.00,    150.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           2,           0,          43,           0,           5,           0, 
        8,    670.00,     83.75,      1.49,      0.54,      0.24,      0.00,           1,           0,           5,           1,           0,           0,           0,           5,           0, 
       21,   1230.00,     58.57,      1.20,      0.40,      0.10,      0.00,           1,           0,           1,           1,           0,          27,           0,           4,           0, 
       28,    700.00,     25.00,      1.09,      0.19,      0.04,      0.00,           1,           0,           3,           1,           0,          27,           0,           4,           0, 
        5,    390.00,     78.00,      1.14,      0.18,      0.06,      0.00,           1,           0,           2,           1,           0,          27,           0,           4,           0, 
        1,   -990.00,   -990.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,           8,           0,           5,           0, 
        7,    680.00,     97.14,      1.45,      0.47,      0.19,      0.00,           1,           0,           3,           1,           0,           0,           0,           5,           0, 
       20,     40.00,      2.00,      1.01,      0.01,      0.00,      0.00,           1,           0,           4,           1,           0,          27,           0,           4,           0, 
        1,    -90.00,    -90.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           5,           1,           0,          19,           0,           5,           0, 
        1,     10.00,     10.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           6,           1,           0,          19,           0,           5,           0, 
        4,   -670.00,   -167.50,      0.54,     -0.46,     -0.34,      0.00,           1,           0,           1,           1,           0,          27,           0,           5,           0, 
        4,  -1410.00,   -352.50,      0.07,     -0.93,     -0.70,      0.00,           1,           0,           3,           1,           0,          27,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          27,           0,           5,           0, 
        7,   2230.00,    318.57,      2.26,      1.26,      0.36,      0.00,           1,           0,           8,           1,           0,          27,           0,           4,           0, 
       13,   1070.00,     82.31,      1.24,      0.26,      0.07,      0.00,           1,           0,           7,           1,           0,          27,           0,           4,           0, 
        3,  -2020.00,   -673.33,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           4,           1,           0,          27,           0,           5,           0, 
        4,   -580.00,   -145.00,      0.26,     -0.74,     -0.56,      0.00,           1,           0,           6,           1,           0,          27,           0,           5,           0, 
        4,   -170.00,    -42.50,      0.65,     -0.35,     -0.09,      0.00,           1,           0,           5,           1,           0,          27,           0,           5,           0, 
        6,    900.00,    150.00,      2.05,      1.05,      0.70,      0.00,           1,           0,           6,           1,           0,           8,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           4,           1,           0,          19,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,          19,           0,           5,           0, 
