# TimeStamp   : 2020-02-21 11:31:26
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2007-07-01 --> 2019-12-30
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
     1289, 160910.00,    124.83,      1.36,     10.28,      0.16,      3.70,           3,           0,           2,           1,           0,          15,          24,           1,           0, 
     1257, 151710.00,    120.69,      1.33,      8.96,      0.15,      3.41,           3,           0,           2,           1,           0,          14,          31,           1,           0, 
     1640, 165050.00,    100.64,      1.28,      8.63,      0.13,      3.35,           3,           0,           2,           1,           0,          15,           8,           1,           0, 
     1355, 139500.00,    102.95,      1.32,      8.20,      0.14,      3.33,           3,           0,           2,           1,           0,          14,          17,           1,           0, 
     1472, 145460.00,     98.82,      1.29,      8.79,      0.13,      3.26,           3,           0,           2,           1,           0,          14,          16,           1,           0, 
     1257, 140070.00,    111.43,      1.32,      8.21,      0.15,      3.24,           3,           0,           2,           1,           0,          15,           3,           1,           0, 
     1164, 134900.00,    115.89,      1.33,      9.59,      0.15,      3.22,           3,           0,           2,           1,           0,          32,          24,           1,           0, 
     1293, 137650.00,    106.46,      1.30,      8.15,      0.14,      3.19,           3,           0,           2,           1,           0,          15,          27,           1,           0, 
      999, 113420.00,    113.53,      1.33,      9.76,      0.15,      3.01,           3,           0,           2,           1,           0,          15,          37,           1,           0, 
