# TimeStamp   : 2020-02-22 08:16:19
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2007-07-01 --> 2019-12-30
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
     1340, 135720.00,    101.28,      1.33,      9.40,      0.15,      3.36,           3,           0,           3,           2,          10,          26,          27,           3,           0, 
     1764, 199990.00,    113.37,      1.27,      8.52,      0.12,      3.36,           3,           0,           2,           2,          11,          25,          24,           2,           0, 
      921, 112800.00,    122.48,      1.42,      8.69,      0.19,      3.36,           3,           0,           1,           2,          10,          26,          31,           5,           0, 
     1579, 147940.00,     93.69,      1.30,     10.08,      0.14,      3.36,           3,           0,           2,           2,          10,          28,          22,           3,           0, 
     1480, 172550.00,    116.59,      1.30,      8.75,      0.14,      3.35,           3,           0,           2,           2,           9,          14,          24,           3,           0, 
     1095, 159710.00,    145.85,      1.35,      8.57,      0.16,      3.35,           3,           0,           2,           2,           7,          39,          24,           1,           0, 
     1077, 112700.00,    104.64,      1.36,      8.85,      0.17,      3.34,           3,           0,           3,           2,          10,          14,          30,           3,           0, 
      789, 109130.00,    138.31,      1.44,      9.17,      0.21,      3.34,           3,           0,           2,           1,           7,          26,          31,           2,           0, 
     1091, 158420.00,    145.21,      1.35,      8.61,      0.16,      3.34,           3,           0,           2,           2,           9,          39,          24,           1,           0, 
      916, 117040.00,    127.77,      1.41,      9.07,      0.20,      3.34,           3,           0,           2,           2,          10,          39,          24,           3,           0, 
     1077, 112700.00,    104.64,      1.36,      8.85,      0.17,      3.34,           3,           0,           3,           2,          10,          14,          30,           3,           0, 
      789, 109130.00,    138.31,      1.44,      9.17,      0.21,      3.34,           3,           0,           2,           1,           7,          26,          31,           2,           0, 
     1196, 132100.00,    110.45,      1.34,     11.40,      0.15,      3.34,           3,           0,           1,           2,          10,          25,          31,           1,           0, 
      789, 109130.00,    138.31,      1.44,      9.17,      0.21,      3.34,           3,           0,           2,           1,           7,          26,          31,           2,           0, 
     1013, 148910.00,    147.00,      1.37,     10.64,      0.17,      3.33,           3,           0,           1,           2,           5,          39,          24,           3,           0, 
     1015, 152830.00,    150.57,      1.36,      8.68,      0.16,      3.33,           3,           0,           2,           2,           1,          46,          24,           1,           0, 
     1013, 148910.00,    147.00,      1.37,     10.64,      0.17,      3.33,           3,           0,           1,           2,           5,          39,          24,           3,           0, 
     1761, 196680.00,    111.69,      1.26,      8.41,      0.12,      3.32,           3,           0,           2,           2,           4,          25,          24,           1,           0, 
     1370, 173820.00,    126.88,      1.31,      8.21,      0.14,      3.32,           3,           0,           1,           2,           7,          25,          31,           1,           0, 
     1303, 128760.00,     98.82,      1.33,      9.00,      0.15,      3.32,           3,           0,           1,           2,          10,          26,           4,           1,           0, 
     1761, 196680.00,    111.69,      1.26,      8.41,      0.12,      3.32,           3,           0,           2,           2,           4,          25,          24,           1,           0, 
     1707, 193380.00,    113.29,      1.27,      9.25,      0.12,      3.31,           3,           0,           2,           2,           1,          25,          24,           3,           0, 
     1270, 132810.00,    104.57,      1.33,      8.17,      0.15,      3.31,           3,           0,           2,           2,          10,          14,          31,           3,           0, 
     1719, 191660.00,    111.50,      1.27,      8.65,      0.12,      3.30,           3,           0,           2,           2,           8,          25,          24,           1,           0, 
     1123, 121630.00,    108.31,      1.35,      8.10,      0.16,      3.30,           3,           0,           3,           2,          10,          26,          20,           1,           0, 
     1719, 191660.00,    111.50,      1.27,      8.65,      0.12,      3.30,           3,           0,           2,           2,           8,          25,          24,           1,           0, 
     1768, 196520.00,    111.15,      1.26,      8.38,      0.12,      3.30,           3,           0,           2,           2,           0,          25,          24,           2,           0, 
     1768, 196520.00,    111.15,      1.26,      8.38,      0.12,      3.30,           3,           0,           2,           2,           7,          25,          24,           2,           0, 
     1273, 128700.00,    101.10,      1.33,      8.09,      0.16,      3.29,           3,           0,           1,           2,          10,          25,          24,           4,           0, 
     1295, 161230.00,    124.50,      1.31,      8.26,      0.14,      3.28,           3,           0,           2,           2,           8,          26,          24,           5,           0, 
      903, 113050.00,    125.19,      1.40,      8.84,      0.19,      3.28,           3,           0,           1,           2,          10,          39,          24,           1,           0, 
     1283, 126940.00,     98.94,      1.33,      9.47,      0.15,      3.28,           3,           0,           1,           1,          10,          14,          24,           1,           0, 
     1295, 161230.00,    124.50,      1.31,      8.26,      0.14,      3.28,           3,           0,           2,           2,           8,          26,          24,           5,           0, 
     1691, 186610.00,    110.35,      1.26,      8.98,      0.12,      3.27,           3,           0,           1,           2,           2,          25,          24,           1,           0, 
     1751, 194080.00,    110.84,      1.26,      8.27,      0.12,      3.27,           3,           0,           2,           2,           5,          25,          24,           2,           0, 
     1112, 134800.00,    121.22,      1.33,      8.24,      0.15,      3.27,           3,           0,           2,           1,           8,          26,          27,           1,           0, 
     1327, 167680.00,    126.36,      1.31,      8.39,      0.14,      3.26,           3,           0,           1,           2,           7,          26,          31,           3,           0, 
     1072, 119850.00,    111.80,      1.36,      9.10,      0.17,      3.26,           3,           0,           1,           2,          10,          32,          24,           3,           0, 
      611,  78910.00,    129.15,      1.50,      8.60,      0.21,      3.26,           3,           0,           4,           2,          10,          26,          11,           1,           0, 
     1025, 112160.00,    109.42,      1.37,      8.83,      0.16,      3.26,           3,           0,           2,           1,          10,          26,          20,           1,           0, 
     1308, 131630.00,    100.63,      1.31,      9.12,      0.15,      3.26,           3,           0,           3,           2,          10,          26,           3,           1,           0, 
     1753, 192710.00,    109.93,      1.26,      8.41,      0.12,      3.26,           3,           0,           2,           2,          11,          25,          24,           3,           0, 
     1072, 119850.00,    111.80,      1.36,      9.10,      0.17,      3.26,           3,           0,           1,           2,          10,          32,          24,           3,           0, 
     1195, 123660.00,    103.48,      1.34,      8.23,      0.16,      3.25,           3,           0,           3,           1,          10,          26,          24,           1,           0, 
     1598, 147110.00,     92.06,      1.28,      8.46,      0.13,      3.25,           3,           0,           3,           2,          10,          26,           6,           1,           0, 
     1195, 123660.00,    103.48,      1.34,      8.23,      0.16,      3.25,           3,           0,           3,           1,          10,          26,          24,           1,           0, 
     1745, 150550.00,     86.28,      1.27,      8.33,      0.13,      3.25,           3,           0,           2,           2,          10,          14,          22,           1,           0, 
     1195, 123660.00,    103.48,      1.34,      8.23,      0.16,      3.25,           3,           0,           3,           1,          10,          26,          24,           1,           0, 
      956, 116570.00,    121.94,      1.38,      9.24,      0.19,      3.24,           3,           0,           2,           2,          10,          39,          24,           2,           0, 
     1602, 145820.00,     91.02,      1.28,      8.62,      0.13,      3.24,           3,           0,           3,           2,          10,          25,           6,           1,           0, 
     1718, 187910.00,    109.38,      1.26,     10.72,      0.12,      3.23,           3,           0,           2,           2,           2,          25,          24,           3,           0, 
     1584, 142760.00,     90.13,      1.28,     11.64,      0.13,      3.23,           3,           0,           3,           2,          10,          26,          22,           3,           0, 
     1718, 187910.00,    109.38,      1.26,     10.72,      0.12,      3.23,           3,           0,           2,           2,           2,          25,          24,           3,           0, 
     1427, 134640.00,     94.35,      1.31,      8.61,      0.14,      3.23,           3,           0,           3,           2,          10,          25,           7,           1,           0, 
     1718, 187910.00,    109.38,      1.26,     10.72,      0.12,      3.23,           3,           0,           2,           2,           2,          25,          24,           3,           0, 
     1169, 128370.00,    109.81,      1.33,      8.67,      0.15,      3.22,           3,           0,           1,           2,          10,          26,          31,           2,           0, 
      985, 141100.00,    143.25,      1.36,      9.46,      0.16,      3.22,           3,           0,           1,           2,           1,          39,          24,           3,           0, 
     1169, 128370.00,    109.81,      1.33,      8.67,      0.15,      3.22,           3,           0,           1,           2,          10,          26,          31,           2,           0, 
     1752, 189430.00,    108.12,      1.25,      8.72,      0.12,      3.21,           3,           0,           2,           2,           4,          25,          24,           2,           0, 
      756,  98310.00,    130.04,      1.44,      8.37,      0.21,      3.21,           3,           0,           3,           1,          10,          39,          24,           1,           0, 
     1300, 164140.00,    126.26,      1.30,      8.32,      0.14,      3.20,           3,           0,           1,           2,           5,          26,          31,           3,           0, 
      877, 109960.00,    125.38,      1.40,      8.10,      0.19,      3.20,           3,           0,           3,           2,          10,          39,          24,           1,           0, 
     1704, 182860.00,    107.31,      1.26,      8.08,      0.12,      3.20,           3,           0,           1,           2,           4,          25,          24,           1,           0, 
     1682, 183730.00,    109.23,      1.26,      9.20,      0.12,      3.20,           3,           0,           2,           2,           8,          25,          24,           3,           0, 
     1300, 164140.00,    126.26,      1.30,      8.32,      0.14,      3.20,           3,           0,           1,           2,           5,          26,          31,           3,           0, 
     1253, 125660.00,    100.29,      1.32,      8.43,      0.15,      3.19,           3,           0,           2,           2,          10,          26,          11,           1,           0, 
      975, 115870.00,    118.84,      1.37,      9.73,      0.18,      3.19,           3,           0,           2,           2,          10,          39,          24,           1,           0, 
      574,  68350.00,    119.08,      1.54,      8.20,      0.24,      3.19,           3,           0,           2,           2,          10,          26,          23,           5,           0, 
     1326, 159430.00,    120.23,      1.30,     10.29,      0.13,      3.19,           3,           0,           1,           2,           3,          26,          20,           1,           0, 
     1605, 178090.00,    110.96,      1.27,      8.15,      0.13,      3.19,           3,           0,           2,           2,           1,          26,          24,           4,           0, 
      975, 115870.00,    118.84,      1.37,      9.73,      0.18,      3.19,           3,           0,           2,           2,          10,          39,          24,           1,           0, 
     1588, 139770.00,     88.02,      1.28,     11.40,      0.13,      3.17,           3,           0,           3,           2,          10,          25,          22,           3,           0, 
     1167, 120710.00,    103.44,      1.33,      8.60,      0.15,      3.16,           3,           0,           1,           2,          10,          26,          11,           2,           0, 
     1762, 186860.00,    106.05,      1.25,      8.05,      0.12,      3.15,           3,           0,           2,           2,           0,          25,          24,           3,           0, 
     1182, 123850.00,    104.78,      1.32,     10.47,      0.14,      3.15,           3,           0,           1,           2,          10,          25,          31,           2,           0, 
     1598, 142160.00,     88.96,      1.27,      8.05,      0.13,      3.15,           3,           0,           2,           2,          10,          28,           0,           3,           0, 
     1762, 186860.00,    106.05,      1.25,      8.05,      0.12,      3.15,           3,           0,           2,           2,           0,          25,          24,           3,           0, 
     1762, 186860.00,    106.05,      1.25,      8.05,      0.12,      3.15,           3,           0,           2,           2,           7,          25,          24,           3,           0, 
     1762, 186860.00,    106.05,      1.25,      8.05,      0.12,      3.15,           3,           0,           2,           2,           0,          25,          24,           3,           0, 
     1342, 158290.00,    117.95,      1.29,      8.42,      0.13,      3.15,           3,           0,           1,           2,           9,          26,          20,           1,           0, 
     1228, 119900.00,     97.64,      1.32,      8.13,      0.15,      3.14,           3,           0,           1,           1,          10,          25,          24,           1,           0, 
     1077, 146120.00,    135.67,      1.33,      8.01,      0.15,      3.13,           3,           0,           2,           2,           9,          39,          24,           3,           0, 
     1288, 125200.00,     97.20,      1.30,      8.65,      0.14,      3.13,           3,           0,           3,           2,          10,          26,           3,           2,           0, 
     1073, 147030.00,    137.03,      1.33,      8.07,      0.15,      3.13,           3,           0,           2,           2,           5,          39,          24,           3,           0, 
      796, 120430.00,    151.29,      1.38,      8.01,      0.17,      3.11,           3,           0,           2,           2,           8,          47,          24,           5,           0, 
     1354, 162100.00,    119.72,      1.28,      8.37,      0.13,      3.09,           3,           0,           2,           2,           9,          26,          31,           3,           0, 
     1295, 116260.00,     89.78,      1.31,      8.02,      0.14,      3.08,           3,           0,           3,           2,          10,          26,          49,           5,           0, 
      861, 102960.00,    119.58,      1.38,      8.39,      0.19,      3.08,           3,           0,           1,           2,          10,          39,          24,           3,           0, 
     1462, 166790.00,    114.08,      1.27,      9.90,      0.13,      3.08,           3,           0,           2,           2,           8,          26,           1,           1,           0, 
     1420, 158540.00,    111.65,      1.27,      8.24,      0.13,      3.07,           3,           0,           3,           2,           9,          26,          29,           1,           0, 
      662,  80860.00,    122.15,      1.43,      9.25,      0.20,      3.07,           3,           0,           1,           2,          10,          32,          46,           1,           0, 
      962, 132100.00,    137.32,      1.34,      8.59,      0.16,      3.06,           3,           0,           1,           2,           8,          39,          24,           3,           0, 
      707,  97600.00,    138.05,      1.39,      8.21,      0.18,      3.05,           3,           0,           2,           1,           8,          26,          46,           1,           0, 
      837,  87950.00,    105.08,      1.39,      8.38,      0.18,      3.05,           3,           0,           2,           1,          10,          26,          24,           2,           0, 
      707,  97600.00,    138.05,      1.39,      8.21,      0.18,      3.05,           3,           0,           2,           1,           8,          26,          46,           1,           0, 
      837,  87950.00,    105.08,      1.39,      8.38,      0.18,      3.05,           3,           0,           2,           1,          10,          26,          24,           2,           0, 
      712,  88320.00,    124.04,      1.43,      9.02,      0.19,      3.04,           3,           0,           3,           1,          10,          21,          31,           2,           0, 
      789,  88610.00,    112.31,      1.38,      8.19,      0.19,      3.02,           3,           0,           2,           2,          10,          32,          46,           1,           0, 
     1258, 113830.00,     90.48,      1.29,      8.26,      0.14,      2.98,           3,           0,           2,           2,          10,          14,          20,           1,           0, 
      769,  89880.00,    116.88,      1.40,      9.11,      0.19,      2.97,           3,           0,           5,           2,          10,          32,          24,           1,           0, 
     1083, 104270.00,     96.28,      1.32,      8.36,      0.15,      2.97,           3,           0,           1,           2,          10,          26,           1,           1,           0, 
     1200, 113950.00,     94.96,      1.30,      8.06,      0.14,      2.97,           3,           0,           3,           2,          10,          28,          24,           3,           0, 
     1322, 152960.00,    115.70,      1.28,      8.32,      0.13,      2.96,           3,           0,           1,           2,           5,          26,          31,           2,           0, 
      865, 116600.00,    134.80,      1.35,      8.42,      0.16,      2.96,           3,           0,           2,           2,           2,          39,          24,           5,           0, 
     1304, 120750.00,     92.60,      1.28,      8.49,      0.13,      2.94,           3,           0,           2,           2,          10,          14,          31,           1,           0, 
      895,  97680.00,    109.14,      1.36,      8.34,      0.17,      2.91,           3,           0,           6,           2,          10,          32,          24,           1,           0, 
     1170, 111920.00,     95.66,      1.30,      8.24,      0.14,      2.90,           3,           0,           3,           2,          10,          26,          11,           1,           0, 
     1303, 115810.00,     88.88,      1.28,      8.04,      0.13,      2.86,           3,           0,           2,           2,          10,          33,          27,           2,           0, 
      693,  79760.00,    115.09,      1.40,      8.39,      0.19,      2.84,           3,           0,           6,           1,          10,          32,          24,           1,           0, 
     1687, 164430.00,     97.47,      1.22,      8.19,      0.11,      2.81,           3,           0,           2,           2,           7,          26,           5,           1,           0, 
     1607, 154580.00,     96.19,      1.23,      8.62,      0.11,      2.81,           3,           0,           2,           2,           5,          26,          22,           1,           0, 
     1687, 164430.00,     97.47,      1.22,      8.19,      0.11,      2.81,           3,           0,           2,           2,           7,          26,           5,           1,           0, 
     1266, 111810.00,     88.32,      1.27,      8.31,      0.13,      2.79,           3,           0,           2,           2,          10,          33,          24,           3,           0, 
      723,  74480.00,    103.02,      1.37,      8.65,      0.16,      2.76,           3,           0,           6,           1,          10,          33,          27,           2,           0, 
     1271, 104350.00,     82.10,      1.28,      8.36,      0.13,      2.75,           3,           0,           3,           2,          10,           4,           0,           5,           0, 
     1249, 107820.00,     86.33,      1.27,      8.42,      0.12,      2.71,           3,           0,           2,           2,          10,          33,          31,           4,           0, 
     1089, 121180.00,    111.28,      1.27,      8.13,      0.13,      2.71,           3,           0,           3,           2,           8,          26,          30,           2,           0, 
     1030, 106070.00,    102.98,      1.28,      8.08,      0.13,      2.67,           3,           0,           2,           1,           1,          25,          20,           1,           0, 
