# TimeStamp   : 2020-02-25 16:38:07
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2007-07-01 --> 2019-12-30
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
      349, 755020.00,   2163.38,      1.80,     10.01,      0.33,      3.85,           3,           0,           3,           1,          10,          25,          46,           3,           0, 
      663, 1029440.00,   1552.70,      1.55,     12.67,      0.23,      3.85,           3,           0,           1,           1,          10,           8,          50,           3,           0, 
      723, 1063210.00,   1470.55,      1.53,     10.15,      0.22,      3.82,           3,           0,           3,           1,          10,          15,          22,           3,           0, 
      197, 542280.00,   2752.69,      2.09,     11.41,      0.36,      3.81,           3,           0,           1,           1,           9,          41,          34,           3,           0, 
      263, 665980.00,   2532.24,      1.99,      9.76,      0.41,      3.81,           3,           0,           3,           1,          10,          25,          43,           3,           0, 
      631, 1005290.00,   1593.17,      1.56,     11.46,      0.24,      3.78,           3,           0,           1,           1,           9,          15,          50,           3,           0, 
      474, 890350.00,   1878.38,      1.67,      8.67,      0.28,      3.77,           3,           0,           1,           1,           9,           8,          34,           3,           0, 
      655, 939570.00,   1434.46,      1.56,      8.87,      0.24,      3.77,           3,           0,           1,           1,          10,          15,           9,           3,           0, 
      272, 651850.00,   2396.51,      1.91,      8.73,      0.37,      3.77,           3,           0,           1,           1,           9,          25,          18,           3,           0, 
      667, 1004390.00,   1505.83,      1.52,     12.17,      0.22,      3.77,           3,           0,           1,           1,          10,           3,          50,           3,           0, 
      716, 1041990.00,   1455.29,      1.52,      9.05,      0.22,      3.76,           3,           0,           3,           1,          10,          15,           4,           3,           0, 
      730, 1034990.00,   1417.79,      1.53,      9.22,      0.23,      3.76,           3,           0,           3,           1,          10,           8,           9,           3,           0, 
      774, 1097080.00,   1417.42,      1.49,     10.21,      0.21,      3.75,           3,           0,           3,           1,          10,          14,           0,           3,           0, 
      526, 921020.00,   1750.99,      1.62,      9.18,      0.27,      3.75,           3,           0,           1,           1,          10,          14,          25,           3,           0, 
      232, 580030.00,   2500.13,      2.05,     12.29,      0.43,      3.75,           3,           0,           1,           1,          10,          25,          23,           3,           0, 
      237, 637740.00,   2690.89,      2.00,     12.32,      0.40,      3.74,           3,           0,           1,           1,           9,          26,          23,           3,           0, 
      491, 882690.00,   1797.74,      1.63,      8.02,      0.27,      3.74,           3,           0,           3,           1,          10,          14,          46,           3,           0, 
      429, 828860.00,   1932.07,      1.71,     13.42,      0.30,      3.73,           3,           0,           1,           1,          10,          15,          46,           3,           0, 
      690, 1021970.00,   1481.12,      1.53,     10.77,      0.23,      3.72,           3,           0,           1,           1,           9,          15,           8,           3,           0, 
      513, 906960.00,   1767.95,      1.61,     10.45,      0.26,      3.72,           3,           0,           1,           1,           9,          14,          37,           3,           0, 
      676, 1005980.00,   1488.14,      1.51,      9.74,      0.22,      3.72,           3,           0,           1,           1,          10,           1,          50,           3,           0, 
      164, 853880.00,   5206.59,      2.55,      8.73,      0.53,      3.71,           3,           0,           3,           1,           8,           8,          34,           3,           0, 
      776, 1093470.00,   1409.11,      1.49,      9.60,      0.21,      3.71,           3,           0,           3,           1,          10,          30,          22,           3,           0, 
      410, 796920.00,   1943.71,      1.71,      9.23,      0.30,      3.71,           3,           0,           1,           1,          10,          14,          18,           3,           0, 
      679, 1037350.00,   1527.76,      1.51,      9.08,      0.22,      3.71,           3,           0,           1,           1,           9,          14,          50,           3,           0, 
      256, 665820.00,   2600.86,      1.97,      9.76,      0.39,      3.71,           3,           0,           3,           1,          10,          26,          43,           3,           0, 
      525, 904770.00,   1723.37,      1.62,      9.97,      0.27,      3.70,           3,           0,           1,           1,          10,           8,          26,           3,           0, 
      724, 1036750.00,   1431.98,      1.51,      9.68,      0.22,      3.70,           3,           0,           3,           1,          10,          15,           6,           3,           0, 
      263, 608050.00,   2311.98,      1.94,     12.88,      0.38,      3.70,           3,           0,           1,           1,          10,          25,          38,           3,           0, 
      645, 993610.00,   1540.48,      1.55,      9.94,      0.23,      3.70,           3,           0,           3,           1,          10,          15,          50,           3,           0, 
      548, 863360.00,   1575.47,      1.60,      8.82,      0.26,      3.70,           3,           0,           3,           1,          10,          15,          27,           3,           0, 
      252, 589280.00,   2338.41,      1.98,     10.18,      0.42,      3.70,           3,           0,           1,           1,          10,          25,          39,           3,           0, 
      544, 967520.00,   1778.53,      1.62,      9.73,      0.27,      3.69,           3,           0,           3,           1,          10,           8,          26,           3,           0, 
      773, 1074850.00,   1390.49,      1.48,     10.01,      0.21,      3.69,           3,           0,           3,           1,          10,          14,          22,           3,           0, 
      480, 864040.00,   1800.08,      1.67,     10.12,      0.28,      3.69,           3,           0,           1,           1,          10,          15,          26,           3,           0, 
      678, 977110.00,   1441.17,      1.53,     10.81,      0.23,      3.68,           3,           0,           1,           1,          10,          15,           8,           3,           0, 
      356, 754230.00,   2118.62,      1.82,      8.32,      0.34,      3.67,           3,           0,           3,           1,          10,          15,          43,           3,           0, 
      597, 957960.00,   1604.62,      1.57,      9.19,      0.25,      3.67,           3,           0,           3,           1,          10,           8,          24,           3,           0, 
      235, 592070.00,   2519.45,      2.01,     10.05,      0.42,      3.67,           3,           0,           3,           1,          10,          25,          44,           3,           0, 
      758, 1072260.00,   1414.59,      1.50,     10.12,      0.22,      3.66,           3,           0,           3,           1,          10,           8,           8,           3,           0, 
      295, 634820.00,   2151.93,      1.86,     13.55,      0.38,      3.66,           3,           0,           1,           1,          10,          25,          14,           3,           0, 
      658, 974340.00,   1480.76,      1.52,     11.88,      0.22,      3.66,           3,           0,           1,           1,          10,          30,          50,           3,           0, 
      491, 883730.00,   1799.86,      1.65,     12.23,      0.28,      3.66,           3,           0,           1,           1,           9,          15,          26,           3,           0, 
      457, 820540.00,   1795.49,      1.67,     10.15,      0.27,      3.66,           3,           0,           1,           1,          10,          15,          37,           3,           0, 
      384, 743690.00,   1936.69,      1.75,      8.80,      0.31,      3.66,           3,           0,           1,           1,           9,          15,          45,           3,           0, 
      389, 703920.00,   1809.56,      1.75,      8.16,      0.33,      3.65,           3,           0,           3,           1,          10,          10,          18,           3,           0, 
