2011-04-12, 1.5688
2011-04-13, 1.5655
2011-04-14, 1.5693
2011-04-15, 1.5635
2011-04-18, 1.5435
2011-04-19, 1.5542
2011-04-20, 1.5734
2011-04-21, 1.5767
2011-04-25, 1.5788
2011-04-26, 1.5852
2011-04-27, 1.5997
2011-04-28, 1.6031
2011-04-29, 1.6014
2011-05-02, 1.6041
2011-05-03, 1.6031
2011-05-04, 1.6039
2011-05-05, 1.5746
2011-05-06, 1.5527
2011-05-09, 1.5579
2011-05-10, 1.5627
2011-05-11, 1.5421
2011-05-12, 1.5457
2011-05-13, 1.5335
2011-05-16, 1.5378
2011-05-17, 1.5458
2011-05-18, 1.5464
2011-05-19, 1.5536
2011-05-20, 1.5369
2011-05-23, 1.5268
2011-05-24, 1.5325
2011-05-25, 1.5313
2011-05-26, 1.5363
2011-05-27, 1.552
2011-05-30, 1.5505
2011-05-31, 1.5623
2011-06-01, 1.5554
2011-06-02, 1.5713
2011-06-03, 1.586
2011-06-08, 1.5801
2011-06-09, 1.5741
2011-06-10, 1.5575
2011-06-13, 1.5644
2011-06-14, 1.5665
2011-06-15, 1.5407
2011-06-16, 1.5445
2011-06-17, 1.5538
2011-06-20, 1.5534
2011-06-21, 1.5638
2011-06-22, 1.559
2011-06-23, 1.5493
2011-06-24, 1.5424
2011-06-27, 1.5521
2011-06-28, 1.5605
2011-06-29, 1.5673
2011-06-30, 1.5737
2011-07-01, 1.5767
2011-07-04, 1.5767
2011-07-05, 1.5669
2011-07-06, 1.5554
2011-07-07, 1.5598
2011-07-08, 1.5503
2011-07-11, 1.5272
2011-07-12, 1.522
2011-07-13, 1.5394
2011-07-14, 1.5379
2011-07-15, 1.5396
2011-07-18, 1.5355
2011-07-19, 1.5393
2011-07-20, 1.5459
2011-07-21, 1.5666
2011-07-22, 1.5599
2011-07-25, 1.5624
2011-07-26, 1.576
2011-07-28, 1.5582
2011-07-29, 1.5649
2011-08-01, 1.5505
2011-08-02, 1.5454
2011-08-03, 1.5569
2011-08-04, 1.5337
2011-08-05, 1.554
2011-08-08, 1.5443
2011-08-09, 1.5639
2011-08-10, 1.5438
2011-08-11, 1.5493
2011-08-12, 1.5515
2011-08-15, 1.5716
2011-08-16, 1.5672
2011-08-17, 1.5687
2011-08-18, 1.5597
2011-08-19, 1.5661
2011-08-22, 1.5618
2011-08-23, 1.5705
2011-08-24, 1.5677
2011-08-25, 1.5645
2011-08-26, 1.5764
2011-08-29, 1.5773
2011-08-31, 1.5635
2011-09-01, 1.5525
2011-09-02, 1.5461
2011-09-05, 1.5379
2011-09-06, 1.5263
2011-09-07, 1.5366
2011-09-08, 1.5147
2011-09-09, 1.4929
2011-09-12, 1.4956
2011-09-13, 1.4939
2011-09-14, 1.502
2011-09-15, 1.5134
2011-09-16, 1.5061
2011-09-19, 1.4954
2011-09-20, 1.4963
2011-09-21, 1.4829
2011-09-22, 1.4726
2011-09-23, 1.4773
2011-09-26, 1.4795
2011-09-27, 1.4854
2011-09-28, 1.4811
2011-09-29, 1.4867
2011-09-30, 1.465
2011-10-03, 1.4437
2011-10-04, 1.4617
2011-10-05, 1.4606
2011-10-06, 1.4705
2011-10-07, 1.4667
2011-10-10, 1.4908
2011-10-11, 1.4904
2011-10-12, 1.5055
2011-10-13, 1.5039
2011-10-14, 1.5145
2011-10-17, 1.5
2011-10-18, 1.5017
2011-10-19, 1.5022
2011-10-20, 1.5046
2011-10-21, 1.5162
2011-10-24, 1.5196
2011-10-25, 1.517
2011-10-26, 1.5176
2011-10-27, 1.5454
2011-10-28, 1.5413
2011-10-31, 1.5117
2011-11-01, 1.4966
2011-11-02, 1.5016
2011-11-03, 1.5088
2011-11-04, 1.5057
2011-11-07, 1.505
2011-11-08, 1.5106
2011-11-09, 1.4811
2011-11-11, 1.502
2011-11-14, 1.4903
2011-11-15, 1.4816
2011-11-16, 1.4731
2011-11-17, 1.4732
2011-11-18, 1.4793
2011-11-22, 1.4778
2011-11-23, 1.4623
2011-11-24, 1.4599
2011-11-25, 1.4495
2011-11-28, 1.459
2011-11-29, 1.4586
2011-11-30, 1.4715
2011-12-01, 1.4732
2011-12-02, 1.4661
2011-12-05, 1.4659
2011-12-06, 1.4673
2011-12-07, 1.4684
2011-12-08, 1.4612
2011-12-12, 1.4462
2011-12-13, 1.4313
2011-12-14, 1.4259
2011-12-15, 1.4295
2011-12-16, 1.4318
2011-12-19, 1.4272
2011-12-20, 1.4359
2011-12-21, 1.4322
2011-12-22, 1.4323
2011-12-27, 1.4346
2011-12-28, 1.4215
2011-12-29, 1.4233
2012-01-03, 1.4323
2012-01-04, 1.4214
2012-01-06, 1.3986
2012-01-09, 1.4031
2012-01-10, 1.404
2012-01-11, 1.3973
2012-01-12, 1.4082
2012-01-13, 1.3945
2012-01-16, 1.3938
2012-01-18, 1.4128
2012-01-19, 1.4233
2012-01-20, 1.4197
2012-01-23, 1.4281
2012-01-24, 1.4305
2012-01-25, 1.4379
2012-01-26, 1.4378
2012-01-27, 1.4491
2012-01-30, 1.4408
2012-01-31, 1.4344
2012-02-01, 1.4435
2012-02-02, 1.4405
2012-02-03, 1.4422
2012-02-07, 1.4528
2012-02-08, 1.4523
2012-02-09, 1.4549
2012-02-10, 1.4461
2012-02-13, 1.4447
2012-02-14, 1.4395
2012-02-15, 1.4328
2012-02-16, 1.4398
2012-02-17, 1.4412
2012-02-20, 1.4503
2012-02-21, 1.4489
2012-02-22, 1.4513
2012-02-23, 1.4634
2012-02-24, 1.4711
2012-02-28, 1.4721
2012-02-29, 1.4586
2012-03-01, 1.4572
2012-03-02, 1.4467
2012-03-05, 1.4478
2012-03-06, 1.4375
2012-03-07, 1.4411
2012-03-09, 1.4382
2012-03-12, 1.4418
2012-03-13, 1.4342
2012-03-14, 1.4295
2012-03-15, 1.4343
2012-03-16, 1.4435
2012-03-19, 1.4498
2012-03-20, 1.4485
2012-03-21, 1.4475
2012-03-22, 1.4457
2012-03-23, 1.4538
2012-03-26, 1.462
2012-03-27, 1.4577
2012-03-29, 1.4557
2012-03-30, 1.4599
2012-04-02, 1.4579
2012-04-03, 1.449
2012-04-04, 1.44
2012-04-05, 1.4326
2012-04-06, 1.4343
2012-04-09, 1.4365
2012-04-10, 1.4339
2012-04-11, 1.4368
2012-04-12, 1.4447
2012-04-13, 1.4333
2012-04-16, 1.44
2012-04-17, 1.4384
2012-04-18, 1.4381
2012-04-19, 1.4397
2012-04-20, 1.4476
2012-04-23, 1.4419
2012-04-24, 1.4455
2012-04-25, 1.4473
2012-04-26, 1.4484
2012-04-27, 1.451
2012-04-30, 1.4497
2012-05-01, 1.4495
2012-05-02, 1.4417
2012-05-03, 1.4409
