# TimeStamp   : 2020-08-05 13:43: 7
# Strategy    : GC1
# Symbol      : GC
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-31
#
#<Strategies/GC1.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#       <Name>Side_switch</Name>        <!-- 1 = L, 2 = S, 3 = both -->
#       <Value>1</Value>
#     </Input>
#     <Input>
#       <Name>MyStop</Name>
#       <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>fractN_long</Name>        <!-- 0..4:1 -->
#         <Start>3</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>       <!-- 0..4:1 -->
#         <Start>3</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/GC1.xml>
#
# ------------------- >>> Transaction List <<< ------------------- #
# Trade   Side  Qty      TimeStamp       Price    NetPL/Cumulative
      1   LONG   1   2010-06-07 11:40   1440.8     540.00
                     2010-06-07 17:00   1446.2              540.00
      2   LONG   1   2010-06-17 08:20   1443.9     730.00
                     2010-06-17 17:00   1451.2             1270.00
      3   LONG   1   2010-06-18 07:50   1459.3     310.00
                     2010-06-18 17:00   1462.4             1580.00
      4   LONG   1   2010-06-21 04:00   1470.0   -3110.00
                     2010-06-21 17:00   1438.9            -1530.00
      5   LONG   1   2010-06-28 10:00   1467.4   -2360.00
                     2010-06-28 17:00   1443.8            -3890.00
      6   LONG   1   2010-08-02 09:20   1393.7    -700.00
                     2010-08-02 17:00   1386.7            -4590.00
      7   LONG   1   2010-08-03 10:00   1393.3    -350.00
                     2010-08-03 17:00   1389.8            -4940.00
      8   LONG   1   2010-08-03 21:00   1394.6     390.00
                     2010-08-04 17:00   1398.5            -4550.00
      9   LONG   1   2010-08-06 08:40   1403.1     590.00
                     2010-08-06 17:00   1409.0            -3960.00
     10   LONG   1   2010-08-12 08:40   1415.6     290.00
                     2010-08-12 17:00   1418.5            -3670.00
     11   LONG   1   2010-08-15 20:30   1422.0     680.00
                     2010-08-16 17:00   1428.8            -2990.00
     12   LONG   1   2010-08-31 08:50   1445.6     520.00
                     2010-08-31 17:00   1450.8            -2470.00
     13   LONG   1   2010-09-02 09:20   1455.8    -110.00
                     2010-09-02 17:00   1454.7            -2580.00
     14   LONG   1   2010-09-07 08:30   1456.2     290.00
                     2010-09-07 17:00   1459.1            -2290.00
     15   LONG   1   2010-09-14 08:30   1462.6     900.00
                     2010-09-14 17:00   1471.6            -1390.00
     16   LONG   1   2010-09-16 06:00   1475.0     330.00
                     2010-09-16 17:00   1478.3            -1060.00
     17   LONG   1   2010-09-17 03:00   1483.6    -590.00
                     2010-09-17 17:00   1477.7            -1650.00
     18   LONG   1   2010-09-19 22:10   1482.8    -120.00
                     2010-09-20 17:00   1481.6            -1770.00
     19   LONG   1   2010-09-21 05:50   1485.1     560.00
                     2010-09-21 17:00   1490.7            -1210.00
     20   LONG   1   2010-09-23 11:30   1498.7    -350.00
                     2010-09-23 17:00   1495.2            -1560.00
     21   LONG   1   2010-09-24 03:50   1499.2      50.00
                     2010-09-24 17:00   1499.7            -1510.00
     22   LONG   1   2010-09-28 10:30   1502.1    1030.00
                     2010-09-28 17:00   1512.4             -480.00
     23   LONG   1   2010-09-30 06:00   1516.4    -540.00
                     2010-09-30 17:00   1511.0            -1020.00
     24   LONG   1   2010-10-05 03:40   1525.1    1850.00
                     2010-10-05 17:00   1543.6              830.00
     25   LONG   1   2010-10-07 00:10   1556.4   -1870.00
                     2010-10-07 17:00   1537.7            -1040.00
     26   LONG   1   2010-10-14 02:50   1585.4    -160.00
                     2010-10-14 17:00   1583.8            -1200.00
     27   LONG   1   2010-10-29 12:40   1555.8     500.00
                     2010-10-29 17:00   1560.8             -700.00
     28   LONG   1   2010-11-08 12:30   1606.1     480.00
                     2010-11-08 17:00   1610.9             -220.00
     29   LONG   1   2010-11-09 05:50   1621.0   -2680.00
                     2010-11-09 17:00   1594.2            -2900.00
     30   LONG   1   2010-11-23 10:00   1575.3     280.00
                     2010-11-23 17:00   1578.1            -2620.00
     31   LONG   1   2010-11-30 08:40   1584.7     210.00
                     2010-11-30 17:00   1586.8            -2410.00
     32   LONG   1   2010-12-02 02:10   1594.9    -850.00
                     2010-12-02 17:00   1586.4            -3260.00
     33   LONG   1   2010-12-03 08:40   1595.1    2000.00
                     2010-12-03 17:00   1615.1            -1260.00
     34   LONG   1   2010-12-06 16:00   1628.1    -340.00
                     2010-12-06 17:00   1624.7            -1600.00
     35   LONG   1   2010-12-07 08:30   1632.7   -3040.00
                     2010-12-07 17:00   1602.3            -4640.00
     36   LONG   1   2010-12-21 21:40   1591.1    -550.00
                     2010-12-22 17:00   1585.6            -5190.00
     37   LONG   1   2010-12-27 22:50   1592.2    1440.00
                     2010-12-28 17:00   1606.6            -3750.00
     38   LONG   1   2010-12-31 10:40   1617.1     250.00
                     2011-01-02 18:20   1619.6            -3500.00
     39   LONG   1   2011-01-11 07:00   1585.7    -410.00
                     2011-01-11 17:00   1581.6            -3910.00
     40   LONG   1   2011-02-03 12:10   1548.9     460.00
                     2011-02-03 17:00   1553.5            -3450.00
     41   LONG   1   2011-02-08 08:40   1558.7     530.00
                     2011-02-08 17:00   1564.0            -2920.00
     42   LONG   1   2011-02-15 04:40   1568.9     420.00
                     2011-02-15 17:00   1573.1            -2500.00
     43   LONG   1   2011-02-17 02:50   1579.6     380.00
                     2011-02-17 17:00   1583.4            -2120.00
     44   LONG   1   2011-02-18 03:30   1588.2     -30.00
                     2011-02-18 17:00   1587.9            -2150.00
     45   LONG   1   2011-02-20 20:20   1593.6    1530.00
                     2011-02-21 18:20   1608.9             -620.00
     46   LONG   1   2011-02-28 02:20   1616.2    -540.00
                     2011-02-28 17:00   1610.8            -1160.00
     47   LONG   1   2011-03-01 06:00   1616.0    1790.00
                     2011-03-01 17:00   1633.9              630.00
     48   LONG   1   2011-03-07 06:20   1641.9   -1110.00
                     2011-03-07 17:00   1630.8             -480.00
     49   LONG   1   2011-03-22 05:00   1631.4    -480.00
                     2011-03-22 17:00   1626.6             -960.00
     50   LONG   1   2011-03-24 10:40   1643.1   -1390.00
                     2011-03-24 17:00   1629.2            -2350.00
     51   LONG   1   2011-03-31 09:10   1636.7    -470.00
                     2011-03-31 17:00   1632.0            -2820.00
     52   LONG   1   2011-04-05 01:00   1637.7    1770.00
                     2011-04-05 17:00   1655.4            -1050.00
     53   LONG   1   2011-04-07 09:50   1663.1    -510.00
                     2011-04-07 17:00   1658.0            -1560.00
     54   LONG   1   2011-04-07 23:00   1663.8    1060.00
                     2011-04-08 17:00   1674.4             -500.00
     55   LONG   1   2011-04-15 11:20   1683.1     290.00
                     2011-04-15 17:00   1686.0             -210.00
     56   LONG   1   2011-04-18 09:10   1692.7     220.00
                     2011-04-18 17:00   1694.9               10.00
     57   LONG   1   2011-04-21 00:50   1705.8    -230.00
                     2011-04-21 17:00   1703.5             -220.00
     58   LONG   1   2011-04-24 18:20   1709.3    -420.00
                     2011-04-25 17:00   1705.1             -640.00
     59   LONG   1   2011-04-28 11:40   1736.6    -240.00
                     2011-04-28 17:00   1734.2             -880.00
     60   LONG   1   2011-04-29 10:10   1740.7    2000.00
                     2011-04-29 17:00   1760.7             1120.00
     61   LONG   1   2011-05-10 21:30   1720.3   -2030.00
                     2011-05-11 17:00   1700.0             -910.00
     62   LONG   1   2011-05-20 03:50   1700.4    1150.00
                     2011-05-20 17:00   1711.9              240.00
     63   LONG   1   2011-05-24 06:40   1721.4     270.00
                     2011-05-24 17:00   1724.1              510.00
     64   LONG   1   2011-05-26 02:30   1729.2   -1110.00
                     2011-05-26 17:00   1718.1             -600.00
     65   LONG   1   2011-05-27 09:50   1731.4     310.00
                     2011-05-27 17:00   1734.5             -290.00
     66   LONG   1   2011-05-30 20:50   1739.0    -540.00
                     2011-05-31 17:00   1733.6             -830.00
     67   LONG   1   2011-06-06 10:10   1749.6    -710.00
                     2011-06-06 17:00   1742.5            -1540.00
     68   LONG   1   2011-06-07 06:40   1748.1    -590.00
                     2011-06-07 17:00   1742.2            -2130.00
     69   LONG   1   2011-06-17 09:50   1734.2     340.00
                     2011-06-17 17:00   1737.6            -1790.00
     70   LONG   1   2011-06-20 09:40   1745.4    -670.00
                     2011-06-20 17:00   1738.7            -2460.00
     71   LONG   1   2011-06-21 10:40   1744.7     -60.00
                     2011-06-21 17:00   1744.1            -2520.00
     72   LONG   1   2011-07-05 15:30   1713.8     -10.00
                     2011-07-05 17:00   1713.7            -2530.00
     73   LONG   1   2011-07-08 08:40   1734.7     660.00
                     2011-07-08 17:00   1741.3            -1870.00
     74   LONG   1   2011-07-11 08:20   1749.9     150.00
                     2011-07-11 17:00   1751.4            -1720.00
     75   LONG   1   2011-07-12 13:30   1757.2     870.00
                     2011-07-12 17:00   1765.9             -850.00
     76   LONG   1   2011-07-14 05:20   1790.8    -620.00
                     2011-07-14 17:00   1784.6            -1470.00
     77   LONG   1   2011-07-15 16:00   1790.8       0.00
                     2011-07-15 17:00   1790.8            -1470.00
     78   LONG   1   2011-07-18 06:40   1798.6     450.00
                     2011-07-18 17:00   1803.1            -1020.00
     79   LONG   1   2011-07-29 09:20   1824.0     -40.00
                     2011-07-29 17:00   1823.6            -1060.00
     80   LONG   1   2011-08-02 08:30   1834.2    2070.00
                     2011-08-02 17:00   1854.9             1010.00
     81   LONG   1   2011-08-04 08:00   1867.1   -2260.00
                     2011-08-04 17:00   1844.5            -1250.00
     82   LONG   1   2011-08-07 18:20   1883.2    3170.00
                     2011-08-08 17:00   1914.9             1920.00
     83   LONG   1   2011-08-08 21:40   1932.8     210.00
                     2011-08-09 17:00   1934.9             2130.00
     84   LONG   1   2011-08-09 20:10   1962.9    2500.00
                     2011-08-10 17:00   1987.9             4630.00
     85   LONG   1   2011-08-18 04:10   1993.9    2780.00
                     2011-08-18 17:00   2021.7             7410.00
     86   LONG   1   2011-08-18 23:20   2039.1    1010.00
                     2011-08-19 17:00   2049.2             8420.00
     87   LONG   1   2011-08-21 18:50   2072.5    2200.00
                     2011-08-22 17:00   2094.5            10620.00
     88   LONG   1   2011-09-02 03:30   2039.5    3990.00
                     2011-09-02 17:00   2079.4            14610.00
     89   LONG   1   2011-09-06 01:00   2109.7   -3570.00
                     2011-09-06 17:00   2074.0            11040.00
     90   LONG   1   2011-10-04 03:10   1873.5   -5600.00
                     2011-10-04 17:00   1817.5             5440.00
     91   LONG   1   2011-10-17 03:40   1885.8   -1930.00
                     2011-10-17 17:00   1866.5             3510.00
     92   LONG   1   2011-10-25 10:20   1864.0    3470.00
                     2011-10-25 17:00   1898.7             6980.00
     93   LONG   1   2011-10-27 12:10   1933.0     690.00
                     2011-10-27 17:00   1939.9             7670.00
     94   LONG   1   2011-11-03 08:00   1952.7     650.00
                     2011-11-03 17:00   1959.2             8320.00
     95   LONG   1   2011-11-06 22:00   1965.8    2500.00
                     2011-11-07 17:00   1990.8            10820.00
     96   LONG   1   2011-11-28 03:20   1905.0     160.00
                     2011-11-28 17:00   1906.6            10980.00
     97   LONG   1   2011-11-29 18:50   1913.5    2580.00
                     2011-11-30 17:00   1939.3            13560.00
     98   LONG   1   2011-12-02 07:30   1947.2    -780.00
                     2011-12-02 17:00   1939.4            12780.00
     99   LONG   1   2011-12-08 08:40   1948.1   -4720.00
                     2011-12-08 17:00   1900.9             8060.00
    100   LONG   1   2011-12-20 22:00   1817.0   -1100.00
                     2011-12-21 17:00   1806.0             6960.00
    101   LONG   1   2012-01-05 02:10   1812.2     100.00
                     2012-01-06 00:20   1813.2             7060.00
    102   LONG   1   2012-01-10 04:40   1815.2     720.00
                     2012-01-10 17:00   1822.4             7780.00
    103   LONG   1   2012-01-12 04:30   1838.2     160.00
                     2012-01-12 17:00   1839.8             7940.00
    104   LONG   1   2012-01-16 21:50   1845.9    -520.00
                     2012-01-17 17:00   1840.7             7420.00
    105   LONG   1   2012-01-19 04:00   1856.9   -1040.00
                     2012-01-19 17:00   1846.5             6380.00
    106   LONG   1   2012-01-23 05:40   1864.3     210.00
                     2012-01-23 17:00   1866.4             6590.00
    107   LONG   1   2012-01-27 11:10   1919.9     780.00
                     2012-01-27 17:00   1927.7             7370.00
    108   LONG   1   2012-02-02 03:40   1939.2     850.00
                     2012-02-02 17:00   1947.7             8220.00
    109   LONG   1   2012-02-19 20:00   1922.7    -340.00
                     2012-02-20 18:20   1919.3             7880.00
    110   LONG   1   2012-02-28 12:00   1974.7    -340.00
                     2012-02-28 17:00   1971.3             7540.00
    111   LONG   1   2012-03-26 08:20   1859.3    1700.00
                     2012-03-26 17:00   1876.3             9240.00
    112   LONG   1   2012-04-12 09:50   1847.9    1150.00
                     2012-04-12 17:00   1859.4            10390.00
    113   LONG   1   2012-04-26 03:40   1835.9     470.00
                     2012-04-26 17:00   1840.6            10860.00
    114   LONG   1   2012-04-27 08:50   1847.6    -160.00
                     2012-04-27 17:00   1846.0            10700.00
    115   LONG   1   2012-05-18 10:40   1779.3    -400.00
                     2012-05-18 17:00   1775.3            10300.00
    116   LONG   1   2012-05-28 19:30   1760.2   -2240.00
                     2012-05-29 17:00   1737.8             8060.00
    117   LONG   1   2012-06-01 08:50   1764.4    4070.00
                     2012-06-01 17:00   1805.1            12130.00
    118   LONG   1   2012-06-05 21:20   1810.7   -1070.00
                     2012-06-06 17:00   1800.0            11060.00
    119   LONG   1   2012-06-14 08:40   1806.3    -130.00
                     2012-06-14 17:00   1805.0            10930.00
    120   LONG   1   2012-06-15 08:30   1812.3    -520.00
                     2012-06-15 17:00   1807.1            10410.00
    121   LONG   1   2012-06-29 09:00   1778.6       0.00
                     2012-06-29 17:00   1778.6            10410.00
    122   LONG   1   2012-07-03 00:10   1785.6    1240.00
                     2012-07-03 17:00   1798.0            11650.00
    123   LONG   1   2012-07-05 07:10   1801.6   -1690.00
                     2012-07-05 17:00   1784.7             9960.00
    124   LONG   1   2012-07-16 21:40   1776.4   -1410.00
                     2012-07-17 17:00   1762.3             8550.00
    125   LONG   1   2012-07-26 07:00   1796.6    -150.00
                     2012-07-26 17:00   1795.1             8400.00
    126   LONG   1   2012-07-27 06:10   1803.8     -80.00
                     2012-07-27 17:00   1803.0             8320.00
    127   LONG   1   2012-07-31 08:50   1807.3   -1400.00
                     2012-07-31 17:00   1793.3             6920.00
    128   LONG   1   2012-08-09 13:30   1796.4     -60.00
                     2012-08-09 17:00   1795.8             6860.00
    129   LONG   1   2012-08-10 09:20   1798.9     -70.00
                     2012-08-10 17:00   1798.2             6790.00
    130   LONG   1   2012-08-19 23:40   1797.6      80.00
                     2012-08-20 17:00   1798.4             6870.00
    131   LONG   1   2012-08-23 10:20   1847.2     170.00
                     2012-08-23 17:00   1848.9             7040.00
    132   LONG   1   2012-08-26 19:30   1853.1   -1080.00
                     2012-08-27 17:00   1842.3             5960.00
    133   LONG   1   2012-08-31 11:10   1854.1    1570.00
                     2012-08-31 17:00   1869.8             7530.00
    134   LONG   1   2012-09-03 21:10   1875.0    -110.00
                     2012-09-04 17:00   1873.9             7420.00
    135   LONG   1   2012-09-06 02:10   1877.5      70.00
                     2012-09-06 17:00   1878.2             7490.00
    136   LONG   1   2012-09-07 08:40   1887.6    2640.00
                     2012-09-07 17:00   1914.0            10130.00
    137   LONG   1   2012-09-16 18:20   1953.8   -1490.00
                     2012-09-17 17:00   1938.9             8640.00
    138   LONG   1   2012-09-21 08:30   1956.8    -560.00
                     2012-09-21 17:00   1951.2             8080.00
    139   LONG   1   2012-10-01 09:00   1962.2    -840.00
                     2012-10-01 17:00   1953.8             7240.00
    140   LONG   1   2012-10-04 00:40   1960.2     780.00
                     2012-10-04 17:00   1968.0             8020.00
    141   LONG   1   2012-11-08 13:50   1904.9     230.00
                     2012-11-08 17:00   1907.2             8250.00
    142   LONG   1   2012-11-11 18:40   1912.5    -830.00
                     2012-11-12 17:00   1904.2             7420.00
    143   LONG   1   2012-11-19 10:50   1908.3     -80.00
                     2012-11-19 17:00   1907.5             7340.00
    144   LONG   1   2012-11-23 03:20   1908.9    1790.00
                     2012-11-25 18:20   1926.8             9130.00
    145   LONG   1   2012-12-31 12:40   1842.8     580.00
                     2012-12-31 17:00   1848.6             9710.00
    146   LONG   1   2013-01-10 08:50   1843.2     500.00
                     2013-01-10 17:00   1848.2            10210.00
    147   LONG   1   2013-01-15 03:10   1854.4    -250.00
                     2013-01-15 17:00   1851.9             9960.00
    148   LONG   1   2013-01-17 10:20   1857.6     320.00
                     2013-01-17 17:00   1860.8            10280.00
    149   LONG   1   2013-01-21 21:50   1865.5     -40.00
                     2013-01-22 17:00   1865.1            10240.00
    150   LONG   1   2013-02-05 08:50   1856.0   -1130.00
                     2013-02-05 17:00   1844.7             9110.00
    151   LONG   1   2013-02-07 10:30   1853.6   -1060.00
                     2013-02-07 17:00   1843.0             8050.00
    152   LONG   1   2013-02-26 11:20   1784.4     -30.00
                     2013-02-26 17:00   1784.1             8020.00
    153   LONG   1   2013-03-12 07:10   1757.7     510.00
                     2013-03-12 17:00   1762.8             8530.00
    154   LONG   1   2013-03-17 18:20   1777.5    -200.00
                     2013-03-18 17:00   1775.5             8330.00
    155   LONG   1   2013-03-19 11:50   1783.9     -50.00
                     2013-03-19 17:00   1783.4             8280.00
    156   LONG   1   2013-04-09 10:40   1756.3    -230.00
                     2013-04-09 17:00   1754.0             8050.00
    157   LONG   1   2013-04-21 21:10   1587.6     730.00
                     2013-04-22 17:00   1594.9             8780.00
    158   LONG   1   2013-04-25 00:10   1613.0    2160.00
                     2013-04-25 17:00   1634.6            10940.00
    159   LONG   1   2013-05-03 06:30   1655.7   -1650.00
                     2013-05-03 17:00   1639.2             9290.00
    160   LONG   1   2013-05-28 11:40   1567.5   -1830.00
                     2013-05-28 17:00   1549.2             7460.00
    161   LONG   1   2013-05-30 01:40   1568.7    1270.00
                     2013-05-30 17:00   1581.4             8730.00
    162   LONG   1   2013-06-06 12:30   1587.9    -640.00
                     2013-06-06 17:00   1581.5             8090.00
    163   LONG   1   2013-07-11 00:10   1449.8     290.00
                     2013-07-11 17:00   1452.7             8380.00
    164   LONG   1   2013-07-14 18:40   1461.1    -950.00
                     2013-07-15 17:00   1451.6             7430.00
    165   LONG   1   2013-07-16 08:20   1461.1    -160.00
                     2013-07-16 17:00   1459.5             7270.00
    166   LONG   1   2013-07-19 10:10   1465.4    -190.00
                     2013-07-19 17:00   1463.5             7080.00
