# TimeStamp   : 2020-06-08 09:16:19
# Strategy    : BOtest
# Symbol      : BO
# TimeFrame   : M15
# Date Range  : 2010-01-03 --> 2019-12-31
#
#<Strategies/BOtest.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>    
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/BOtest.xml>
#
# ------------------- >>> Transaction List <<< ------------------- #
# Trade   Side  Qty      TimeStamp       Price    NetPL/Cumulative
      1  SHORT   1   2010-01-11 10:30    56.10     -12.00
                     2010-01-11 19:30    56.12              -12.00
      2  SHORT   1   2010-01-14 10:45    54.83    -132.00
                     2010-01-14 19:30    55.05             -144.00
      3  SHORT   1   2010-01-19 10:00    53.96     -90.00
                     2010-01-19 19:30    54.11             -234.00
      4  SHORT   1   2010-01-22 10:30    53.26    -114.00
                     2010-01-24 19:30    53.45             -348.00
      5  SHORT   1   2010-01-28 10:30    52.79     -30.00
                     2010-01-28 19:30    52.84             -378.00
      6   LONG   1   2010-02-02 10:00    53.36     246.00
                     2010-02-02 19:30    53.77             -132.00
      7  SHORT   1   2010-02-05 11:00    53.28    -426.00
                     2010-02-07 19:30    53.99             -558.00
      8   LONG   1   2010-02-09 12:15    55.06      18.00
                     2010-02-10 19:30    55.09             -540.00
      9  SHORT   1   2010-02-12 10:00    54.20    -636.00
                     2010-02-17 19:30    55.26            -1176.00
     10   LONG   1   2010-02-22 11:45    55.33      12.00
                     2010-02-22 19:30    55.35            -1164.00
     11  SHORT   1   2010-02-25 10:30    54.88    -162.00
                     2010-02-25 19:30    55.15            -1326.00
     12   LONG   1   2010-03-01 10:00    56.04     -30.00
                     2010-03-01 19:30    55.99            -1356.00
     13   LONG   1   2010-03-03 10:00    56.55     -90.00
                     2010-03-03 19:30    56.40            -1446.00
     14   LONG   1   2010-03-08 10:00    56.63    -132.00
                     2010-03-08 19:30    56.41            -1578.00
     15   LONG   1   2010-03-10 10:00    56.85      90.00
                     2010-03-10 19:30    57.00            -1488.00
     16  SHORT   1   2010-03-12 10:00    56.20     720.00
                     2010-03-15 19:30    55.00             -768.00
     17   LONG   1   2010-03-17 10:00    55.68      72.00
                     2010-03-17 19:30    55.80             -696.00
     18  SHORT   1   2010-03-19 10:15    55.18     -90.00
                     2010-03-21 19:30    55.33             -786.00
     19   LONG   1   2010-03-23 10:00    55.95    -186.00
                     2010-03-23 19:30    55.64             -972.00
     20  SHORT   1   2010-03-25 11:30    55.23     168.00
                     2010-03-25 19:30    54.95             -804.00
     21   LONG   1   2010-03-29 10:00    55.72    -126.00
                     2010-03-29 19:30    55.51             -930.00
     22  SHORT   1   2010-03-31 10:00    54.43     -78.00
                     2010-03-31 19:30    54.56            -1008.00
     23   LONG   1   2010-04-05 10:00    55.58    -144.00
                     2010-04-05 19:30    55.34            -1152.00
     24   LONG   1   2010-04-07 11:30    56.15     -30.00
                     2010-04-07 19:30    56.10            -1182.00
     25   LONG   1   2010-04-09 10:00    56.54     -84.00
                     2010-04-11 19:30    56.40            -1266.00
     26  SHORT   1   2010-04-13 10:00    55.76     -66.00
                     2010-04-13 19:30    55.87            -1332.00
     27  SHORT   1   2010-04-15 10:30    55.83    -186.00
                     2010-04-15 19:30    56.14            -1518.00
     28  SHORT   1   2010-04-19 10:00    55.40      72.00
                     2010-04-19 19:30    55.28            -1446.00
     29  SHORT   1   2010-04-21 10:00    55.11       6.00
                     2010-04-21 20:15    55.10            -1440.00
     30   LONG   1   2010-04-23 10:00    55.69     -54.00
                     2010-04-25 19:30    55.60            -1494.00
     31  SHORT   1   2010-04-27 10:00    55.48     192.00
                     2010-04-27 19:45    55.16            -1302.00
     32  SHORT   1   2010-04-30 11:45    54.63     -36.00
                     2010-05-02 19:30    54.69            -1338.00
     33  SHORT   1   2010-05-04 10:00    54.46      -6.00
                     2010-05-04 19:30    54.47            -1344.00
     34  SHORT   1   2010-05-06 12:30    54.24     264.00
                     2010-05-06 19:30    53.80            -1080.00
     35   LONG   1   2010-05-10 10:00    54.34     -54.00
                     2010-05-10 19:30    54.25            -1134.00
     36  SHORT   1   2010-05-13 13:00    53.91      24.00
                     2010-05-13 19:45    53.87            -1110.00
     37  SHORT   1   2010-05-17 10:00    52.94     -42.00
                     2010-05-17 19:30    53.01            -1152.00
