# TimeStamp   : 2020-07-07 15:47:26
# Strategy    : NG2
# Symbol      : GC
# TimeFrame   : M10
# Date Range  : 2015-01-02 --> 2015-01-30
#
#<Strategies/NG2.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#       <Name>MyStop</Name>
#       <Value>200</Value>
#     </Input>
#     <OptRange>
#         <Name>fractN</Name>
#         <Start>1</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
# </Inputs>
#</Strategies/NG2.xml>
#
# ------------------- >>> Transaction List <<< ------------------- #
# Trade   Side  Qty      TimeStamp       Price    NetPL/Cumulative
      1   LONG   1   2015-01-12 09:40   1366.8     -60.00
                     2015-01-12 12:20   1366.2              -60.00
      2   LONG   1   2015-01-13 09:40   1387.0    -250.00
                     2015-01-13 10:20   1384.5             -310.00
      3  SHORT   1   2015-01-14 09:40   1372.6     -50.00
                     2015-01-14 10:00   1373.1             -360.00
      4   LONG   1   2015-01-15 12:00   1391.0    1180.00
                     2015-01-15 17:00   1402.8              820.00
      5   LONG   1   2015-01-20 09:40   1425.8    1020.00
                     2015-01-20 17:00   1436.0             1840.00
      6  SHORT   1   2015-01-21 16:20   1433.5     120.00
                     2015-01-21 16:30   1432.3             1960.00
      7  SHORT   1   2015-01-22 13:40   1428.4    -300.00
                     2015-01-22 13:50   1431.4             1660.00
      8  SHORT   1   2015-01-23 16:30   1433.4    -280.00
                     2015-01-23 17:00   1436.2             1380.00
      9   LONG   1   2015-01-27 15:00   1432.7     -10.00
                     2015-01-27 15:20   1432.6             1370.00
     10  SHORT   1   2015-01-28 09:40   1433.4    -260.00
                     2015-01-28 12:10   1436.0             1110.00
     11  SHORT   1   2015-01-29 10:40   1420.7    1220.00
                     2015-01-29 17:00   1408.5             2330.00
     12   LONG   1   2015-01-30 16:50   1414.5    1430.00
                     2015-01-30 23:00   1428.8             3760.00
